Field1,Text,Text1,Text2,Text3,Text4,Text5,Text6
"さなぎ
@sanagicha
·
Feb 25
OMG Goat still alive
3
1.9K",さなぎ,@sanagicha,OMG Goat still alive,VALORANT Esports NA,@valesports_na,"6:10 AM · Feb 25, 2024","WHAT A COMEBACK


@EvilGeniuses
 bring it back on Sunset to lead the series 1-0! Icebox is up next. #VCTAmericas 

 http://valorantesports.com"
"Slender
@mateustt3
·
Feb 25
@ruanrezendee
7.6K",Slender,@mateustt3,,VALORANT研究所/VALORANT Lab,@ValorantLab,"5:36 AM · Feb 25, 2024","EG Apoth選手が使った
サンセットでのトラップワイヤー

#VALORANT #VCTAmericas #EvilGeniuses"
"Me dicen Sam
@poraquisamy
·
Feb 25
Nuevo cables de psicópata 
@rafaanmb
 
@Wynnter9342
1
1.5K",Me dicen Sam,@poraquisamy,Nuevo cables de psicópata ,VALORANT研究所/VALORANT Lab,@ValorantLab,"5:36 AM · Feb 25, 2024","EG Apoth選手が使った
サンセットでのトラップワイヤー

#VALORANT #VCTAmericas #EvilGeniuses"
"琉球と日本のハーフ
@RyukyuAndJapan
·
Feb 25
俺と真逆や
6.8K",琉球と日本のハーフ,@RyukyuAndJapan,俺と真逆や,VALORANT研究所/VALORANT Lab,@ValorantLab,"5:36 AM · Feb 25, 2024","EG Apoth選手が使った
サンセットでのトラップワイヤー

#VALORANT #VCTAmericas #EvilGeniuses"
"Miki
@Ihymiki
·
Feb 25
@Hamidxxrl
1
6.7K",Miki,@Ihymiki,,VALORANT研究所/VALORANT Lab,@ValorantLab,"5:36 AM · Feb 25, 2024","EG Apoth選手が使った
サンセットでのトラップワイヤー

#VALORANT #VCTAmericas #EvilGeniuses"
"Karen Juárez
@karensummers26
·
Feb 25
El mejor duo de casters hispano 
1
10
420",Karen Juárez,@karensummers26,El mejor duo de casters hispano ,VALORANT Esports LATAM,@valesports_la,"5:11 AM · Feb 25, 2024"," 
@nosfehh
  
@SoyKEVHO
 

#VCTAmericas"
"Seba Cáceres
@sebacaceres
·
Feb 25
Por lejos la dupla con más sinergia y agradable de escuchar.
1
24
779",Seba Cáceres,@sebacaceres,Por lejos la dupla con más sinergia y agradable de escuchar.,VALORANT Esports LATAM,@valesports_la,"5:11 AM · Feb 25, 2024"," 
@nosfehh
  
@SoyKEVHO
 

#VCTAmericas"
"tickletipson
@Spxctrxm149193
·
Feb 26
you wont be single no more i got you
27",tickletipson,@Spxctrxm149193,you wont be single no more i got you,Elisabeth Marchini,@ejmarchini,"4:06 AM · Feb 25, 2024",if anyone mentions their partner on today’s broadcast i stg #VCTAmericas
"Qor BeigeSaiyan
@BeigeSaiyan
·
Feb 25
I’ll pour one out for you if they do
436",Qor BeigeSaiyan,@BeigeSaiyan,I’ll pour one out for you if they do,Elisabeth Marchini,@ejmarchini,"4:06 AM · Feb 25, 2024",if anyone mentions their partner on today’s broadcast i stg #VCTAmericas
"heart 
@aheartout
·
Feb 25
can i mention you on broadcast? 
2
448",heart ,@aheartout,can i mention you on broadcast? ,Elisabeth Marchini,@ejmarchini,"4:06 AM · Feb 25, 2024",if anyone mentions their partner on today’s broadcast i stg #VCTAmericas
"mimi
@aEvilcat
·
1h
zekken is the public transit to tenz's walkable city
24
89
2.4K
39K",mimi,@aEvilcat,zekken is the public transit to tenz's walkable city,Elisabeth Marchini,@ejmarchini,"4:06 AM · Feb 25, 2024",if anyone mentions their partner on today’s broadcast i stg #VCTAmericas
"Ballatw
@Ballatw
·
21m
Zekken gonna end up being the GOAT... He's already the best teammate you could have.

His read on the game is too good. His comms are too clean. He's gonna end up IGLing when he's 30 and be the best to ever do that too.
11
14
723
6.6K",Ballatw,@Ballatw,"Zekken gonna end up being the GOAT... He's already the best teammate you could have.

His read on the game is too good. His comms are too clean. He's gonna end up IGLing when he's 30 and be the best to ever do that too.",Elisabeth Marchini,@ejmarchini,"4:06 AM · Feb 25, 2024",if anyone mentions their partner on today’s broadcast i stg #VCTAmericas
"Sentinels
@Sentinels
·
3h
it really be your own
60
1.7K
16K
323K",Sentinels,@Sentinels,it really be your own,Elisabeth Marchini,@ejmarchini,"4:06 AM · Feb 25, 2024",if anyone mentions their partner on today’s broadcast i stg #VCTAmericas
"リチャード
@Vietnomeez
·
Feb 25
I believe in 
@DerrekOW
 OVERWAT LOCK IN TWIN 
3
70",リチャード,@Vietnomeez,I believe in ,VALORANT Esports NA,@valesports_na,"2:00 AM · Feb 25, 2024","Two teams looking to win and make it out of the #VCTAmericas Kickoff Group Stage. Which one will be the first to do it?

 
@G2VALORANT
 vs. 
@EvilGeniuses
 
 2PM PT
 http://valorantesports.com"
"Marcus
@mvkasu
·
Feb 25
This is exciting
1
87",Marcus,@mvkasu,This is exciting,VALORANT Esports NA,@valesports_na,"2:00 AM · Feb 25, 2024","Two teams looking to win and make it out of the #VCTAmericas Kickoff Group Stage. Which one will be the first to do it?

 
@G2VALORANT
 vs. 
@EvilGeniuses
 
 2PM PT
 http://valorantesports.com"
"Joao Vitor Ribeiro
@jhonnzfps
·
Feb 25
Fase de grupos, imagina a loud na final 
1
1
583",Joao Vitor Ribeiro,@jhonnzfps,"Fase de grupos, imagina a loud na final ",Esports Charts ,@EsportsCharts,"1:09 AM · Feb 25, 2024","NEW PEAK FOR #VCTAmericas! 

592K Concurrent Viewers for 
@LeviatanGG
 vs 
@LOUDgg
 at #VCTAmericas Kickoff Day 5! 

Full #VCT Americas 2024 stats:
 https://escharts.com/tournaments/valorant/vct-2024-americas-kickoff-valorant…"
"Teus
@LLL_lasanha
·
Feb 25
Portuguese   peak?
1
2
1K",Teus,@LLL_lasanha,Portuguese   peak?,Esports Charts ,@EsportsCharts,"1:09 AM · Feb 25, 2024","NEW PEAK FOR #VCTAmericas! 

592K Concurrent Viewers for 
@LeviatanGG
 vs 
@LOUDgg
 at #VCTAmericas Kickoff Day 5! 

Full #VCT Americas 2024 stats:
 https://escharts.com/tournaments/valorant/vct-2024-americas-kickoff-valorant…"
"Chriswen Sandersen
@emercysantos
·
Feb 25
Excluding YouTube views?
231",Chriswen Sandersen,@emercysantos,Excluding YouTube views?,Esports Charts ,@EsportsCharts,"1:09 AM · Feb 25, 2024","NEW PEAK FOR #VCTAmericas! 

592K Concurrent Viewers for 
@LeviatanGG
 vs 
@LOUDgg
 at #VCTAmericas Kickoff Day 5! 

Full #VCT Americas 2024 stats:
 https://escharts.com/tournaments/valorant/vct-2024-americas-kickoff-valorant…"
"Commenter
@ComenterT
·
Feb 25
Is this counting only 2024?
1
145",Commenter,@ComenterT,Is this counting only 2024?,Esports Charts ,@EsportsCharts,"1:09 AM · Feb 25, 2024","NEW PEAK FOR #VCTAmericas! 

592K Concurrent Viewers for 
@LeviatanGG
 vs 
@LOUDgg
 at #VCTAmericas Kickoff Day 5! 

Full #VCT Americas 2024 stats:
 https://escharts.com/tournaments/valorant/vct-2024-americas-kickoff-valorant…"
"Elisabeth Marchini
@ejmarchini
·
Feb 24
Oh this is so kind  thank you my dear — you got this!!!
6
3.1K",Elisabeth Marchini,@ejmarchini,Oh this is so kind ,Elisabeth Marchini,@ejmarchini,"12:02 PM · Feb 24, 2024","Off tomorrow but if I may… the broadcast team I joined at #VCTAmericas is the most welcoming and genuine group of people I have met. I am just me, but immediately everyone made me feel welcome and gave me advice, and above all, kindness. They have set the bar so high."
"Elisabeth Marchini
@ejmarchini
·
Feb 25
I just did one this week!
903",Elisabeth Marchini,@ejmarchini,I just did one this week!,Elisabeth Marchini,@ejmarchini,"12:02 PM · Feb 24, 2024","Off tomorrow but if I may… the broadcast team I joined at #VCTAmericas is the most welcoming and genuine group of people I have met. I am just me, but immediately everyone made me feel welcome and gave me advice, and above all, kindness. They have set the bar so high."
"mo130
@Motweets130
·
Feb 24
Can't believe I'm saying this but NA VALORANT has made a happy man out of me lol
2
376",mo130,@Motweets130,Can't believe I'm saying this but NA VALORANT has made a happy man out of me lol,Mitch Leslie,@ubershouts,"11:43 AM · Feb 24, 2024","Banger first day on #VCTAmericas! Much love to 
@wyattriver_
 and 
@Ballatw
  for making my job easy. Thanks for tuning in and see you tomorrow!"
"aseven
@A7eth
·
Feb 25
When I was into OW esports you were always one of my favourite talents. After moving to Valorant ~3 years ago and then seeing more familiar faces from OW moving  to Valorant has been soooo awesome. Welcome to VCT
80",aseven,@A7eth,When I was into OW esports you were always one of my favourite talents. After moving to Valorant ~3 years ago and then seeing more familiar faces from OW moving  to Valorant has been soooo awesome. Welcome to VCT,Mitch Leslie,@ubershouts,"11:43 AM · Feb 24, 2024","Banger first day on #VCTAmericas! Much love to 
@wyattriver_
 and 
@Ballatw
  for making my job easy. Thanks for tuning in and see you tomorrow!"
"Elisabeth Marchini
@ejmarchini
·
Feb 24
You KILLED IT! And thank you for recognizing my pain 
8
936",Elisabeth Marchini,@ejmarchini,You KILLED IT! And thank you for recognizing my pain ,Mitch Leslie,@ubershouts,"11:43 AM · Feb 24, 2024","Banger first day on #VCTAmericas! Much love to 
@wyattriver_
 and 
@Ballatw
  for making my job easy. Thanks for tuning in and see you tomorrow!"
"LOUD | Jp Braga
@nydpedro
·
Feb 24
insane work colin
7
303",LOUD | Jp Braga,@nydpedro,insane work colin,colinyoungwolff #VALORANTmasters,@colinyoungwolff,"11:18 AM · Feb 24, 2024"," 
@LOUDgg
 #VCTAmericas"
"Elisabeth Marchini
@ejmarchini
·
Feb 24
15
11K",Elisabeth Marchini,@ejmarchini,,Elisabeth Marchini,@ejmarchini,"11:07 AM · Feb 24, 2024","In case today’s #VCTAmericas broadcast didn’t make it clear, I am SINGLE."
"justin 彡
@soholios
·
Feb 25
nah this is so real 
417",justin 彡,@soholios,nah this is so real ,Elisabeth Marchini,@ejmarchini,"11:07 AM · Feb 24, 2024","In case today’s #VCTAmericas broadcast didn’t make it clear, I am SINGLE."
"plainstiff
@wyrelez
·
Feb 24
Good luck
956",plainstiff,@wyrelez,Good luck,Elisabeth Marchini,@ejmarchini,"11:07 AM · Feb 24, 2024","In case today’s #VCTAmericas broadcast didn’t make it clear, I am SINGLE."
"Mohit charde
@Mohitcharde2
·
Feb 24
No wonder
8
2.6K",Mohit charde,@Mohitcharde2,No wonder,Elisabeth Marchini,@ejmarchini,"11:07 AM · Feb 24, 2024","In case today’s #VCTAmericas broadcast didn’t make it clear, I am SINGLE."
"EzDubs
@ezdubs_bot
·
Feb 24
Automated
@lucas_ar4ujo
 Done! Here is your English dub: https://ezdubs-vod-api.com/result/1761241451634049318_pt_en…
        
     𝙔𝙤𝙪𝙏𝙪𝙗𝙚: http://bit.ly/3WUC0iq 

     𝙒𝙝𝙖𝙩𝙨𝘼𝙥𝙥: https://bit.ly/3NbkOne

     𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢: https://t.me/ezdubs_bot
86",EzDubs,@ezdubs_bot, Done! Here is your English dub: ,VALORANT Esports BR,@valesports_br,"11:07 AM · Feb 24, 2024","Quem inventou as composições inovadoras da 
@LOUDgg
 no #VCTAmericas Kickoff? 
@cauanzinvlr
 e 
@loud_tuyz
 respondem!"
"Felipe Lopes
@Felipe_Lopes777
·
Feb 24
Goat
647",Felipe Lopes,@Felipe_Lopes777,Goat,VALORANT Esports NA,@valesports_na,"10:55 AM · Feb 24, 2024","The MVP award for that series goes to 
@loud_less
! #VCTAmericas"
"ʟᴏʟᴏ ♡'s ᴋɪɴᴏ
@yseobiex
·
Feb 24
PINA ASPAS AQUI É QCK PORRAAAAAAA
47",ʟᴏʟᴏ ♡'s ᴋɪɴᴏ,@yseobiex,PINA ASPAS AQUI É QCK PORRAAAAAAA,ʟᴏʟᴏ ♡'s ᴋɪɴᴏ,@yseobiex,"10:50 AM · Feb 24, 2024",IMAGINA TORCER PRA LEVIATAN PORRA KKKKKKKKKKKKK #LOUDWIN #VCTAmericas
"Sandrin
@sandr7n
·
Feb 24
PERDEU FOI?

PERDEU FOI?

PERDEU FOI? 
18
425
20K",Sandrin,@sandr7n,"PERDEU FOI?

PERDEU FOI?

PERDEU FOI? ",LEVIATAN,@LeviatanGG,"10:50 AM · Feb 24, 2024","Creemos en este grupo. Esto sigue.

#VCTAmericas #VCT2024"
"gomesᅠ
@guisonolento
·
Feb 25
@gabshawtyy
 
@ericpvp171
 
@ericpvp171
 
@louis1qrbd
 cauazin no clutch mais fácil
1
1
71",gomesᅠ,@guisonolento, ,LucAs,@luckazi,"10:50 AM · Feb 24, 2024",Boa noite #VCTAmericas #LOUDWIN
"Jonathas Kauã
@jonathasskaua
·
Feb 25
@rodrigoalves_o
1
123",Jonathas Kauã,@jonathasskaua,,LucAs,@luckazi,"10:50 AM · Feb 24, 2024",Boa noite #VCTAmericas #LOUDWIN
"𓆩𝐾𓆪
@SheHatesKiraa
·
Feb 25
@salmaocomatum
38",𓆩𝐾𓆪,@SheHatesKiraa,,LucAs,@luckazi,"10:50 AM · Feb 24, 2024",Boa noite #VCTAmericas #LOUDWIN
